,location,decision_time,building damage issues,medical issues,power issues,road issues,water issues,min_sentiment_score,min_sentiment_issues,area_pct,building damage issues area adjusted,medical issues area adjusted,power issues area adjusted,road issues area adjusted,water issues area adjusted,min_sentiment_score area adjusted
423,Downtown,2020-04-10 04:00:00,0.4212796038814953,0.7246951538829689,0.5681238696826975,0.21062195533886552,0.7453248991991646,0.21062195533886552,road issues,3.269,0.013771630250886083,0.023690284580434255,0.01857196929992738,0.006885231720027514,0.02436467095482069,0.006885231720027514
424,Downtown,2020-04-10 05:00:00,0.500319545622915,0.5402148170396686,0.7282192402053624,0.33083624398568645,0.3729382921010256,0.33083624398568645,road issues,3.269,0.016355445946413093,0.017659622369026767,0.0238054869623133,0.01081503681589209,0.012191352768782526,0.01081503681589209
425,Downtown,2020-04-10 06:00:00,0.6221721809124574,0.5780514422804117,0.5450898472252967,0.19145424617454398,0.4081325614478466,0.19145424617454398,road issues,3.269,0.020338808594028236,0.01889650164814666,0.01781898710579495,0.006258639307445844,0.013341853433730106,0.006258639307445844
426,Downtown,2020-04-10 07:00:00,0.6433780269467224,0.7915173075161874,0.37955299741588533,0.7669849305724105,0.4413515282379118,0.37955299741588533,power issues,3.269,0.02103202770088836,0.02587470078270417,0.012407587485525291,0.0250727373804121,0.014427781458097337,0.012407587485525291
427,Downtown,2020-04-10 08:00:00,0.8116423002444207,0.5296566188335419,0.4060463930169742,0.2837357364594937,0.32373672840185463,0.2837357364594937,road issues,3.269,0.026532586794990112,0.017314474869668483,0.013273656587724886,0.009275321224860848,0.010582953651456627,0.009275321224860848
428,Downtown,2020-04-10 09:00:00,0.11249222556944005,0.2510831840336323,0.9368966760812328,0.27913247954566034,0.36169246932842714,0.11249222556944005,building damage issues,3.269,0.0036773708538649953,0.00820790928605944,0.030627152341095504,0.009124840756347636,0.011823726822346283,0.0036773708538649953
429,Downtown,2020-04-10 10:00:00,0.49610182526521385,0.4293166721239686,0.6261752910213545,0.10378201445564617,0.39751791820782023,0.10378201445564617,road issues,3.269,0.016217568667919843,0.014034362011732535,0.02046967026348808,0.0033926340525550734,0.012994860746213643,0.0033926340525550734
430,Downtown,2020-04-10 11:00:00,0.4186954906210303,0.49547649121710235,0.7958626002073288,0.5941310916095972,0.36313816388913733,0.36313816388913733,water issues,3.269,0.01368715558840148,0.016197126497887078,0.02601674840077758,0.01942214538471773,0.011870986577535901,0.011870986577535901
431,Downtown,2020-04-10 12:00:00,0.4144626889998715,0.37330625706817955,0.6516915907268412,0.39348719315603375,0.39888247216765815,0.37330625706817955,medical issues,3.269,0.0135487853034058,0.01220338154355879,0.02130379810086044,0.012863096344270743,0.013039468015160744,0.01220338154355879
432,East Parton,2020-04-06 01:00:00,,,,,,,,4.237,,,,,,
433,East Parton,2020-04-06 02:00:00,,,,,,,,4.237,,,,,,
434,East Parton,2020-04-06 03:00:00,,,,,,,,4.237,,,,,,
435,East Parton,2020-04-06 04:00:00,,,,,,,,4.237,,,,,,
436,East Parton,2020-04-06 05:00:00,,,,,,,,4.237,,,,,,
437,East Parton,2020-04-06 06:00:00,,,,,,,,4.237,,,,,,
438,East Parton,2020-04-06 07:00:00,0.6941364221274853,,,,,0.6941364221274853,building damage issues,4.237,0.029410560205541555,,,,,0.029410560205541555
439,East Parton,2020-04-06 08:00:00,0.3811955228447914,,,0.5199788920581341,,0.3811955228447914,building damage issues,4.237,0.016151254302933814,,,0.02203150565650314,,0.016151254302933814
440,East Parton,2020-04-06 09:00:00,0.4159263494407728,,,0.5469204066686663,,0.4159263494407728,building damage issues,4.237,0.01762279942580554,,,0.023173017630551393,,0.01762279942580554
441,East Parton,2020-04-06 10:00:00,0.44870788452292176,,0.9626674324972556,0.5723498102542862,,0.44870788452292176,building damage issues,4.237,0.019011753067236195,,0.040788219114908715,0.024250461460474108,,0.019011753067236195
442,East Parton,2020-04-06 11:00:00,0.595503521268256,,0.2692662999033928,0.5963519710855686,,0.2692662999033928,power issues,4.237,0.02523148419613601,,0.011408813126906754,0.02526743301489554,,0.011408813126906754
443,East Parton,2020-04-06 12:00:00,0.33012778079137206,,0.31027923106796407,0.6190069941430707,0.37290418753400445,0.31027923106796407,power issues,4.237,0.013987514072130433,,0.013146531020349638,0.026227326341841904,0.015799950425815768,0.013146531020349638
444,East Parton,2020-04-06 13:00:00,0.36772481950989555,,0.4274507239460945,0.6403904884602585,0.40810037102309027,0.36772481950989555,building damage issues,4.237,0.015580500602634275,,0.018111087173596024,0.027133344996061154,0.017291212720248333,0.015580500602634275
445,East Parton,2020-04-06 14:00:00,0.403211698589209,,0.4595854455882188,0.4529404677450657,0.44132114452286997,0.403211698589209,building damage issues,4.237,0.01708407966922479,,0.019472635329572833,0.019191087618358433,0.018698776893434,0.01708407966922479
446,East Parton,2020-04-06 15:00:00,0.2855245921527967,,0.48991658389139636,0.4529404677450657,0.4726773792767287,0.2855245921527967,building damage issues,4.237,0.012097676969513995,,0.020757765659478466,0.019191087618358433,0.020027340559954997,0.012097676969513995
447,East Parton,2020-04-06 16:00:00,0.8025206085294485,0.5006002616137266,0.07082025823183347,0.4208668991923332,0.5680077691504266,0.07082025823183347,power issues,4.237,0.03400279818339273,0.0212104330845736,0.003000654341282784,0.01783213051877916,0.024066489178903576,0.003000654341282784
448,East Parton,2020-04-06 17:00:00,0.8136042751069341,0.5286294151772386,0.12297110988081839,0.4533711425239456,0.5922536300230274,0.12297110988081839,power issues,4.237,0.0344724131362808,0.022398028321059603,0.0052102859256502754,0.019209335308739577,0.025093786304075674,0.0052102859256502754
449,East Parton,2020-04-06 18:00:00,0.22577291959896684,0.25667397677898407,0.1663403632119298,0.48405106285780974,0.4623394086956978,0.1663403632119298,power issues,4.237,0.009565998603408225,0.010875276396125556,0.007047841189289465,0.0205092435332854,0.019589320746436715,0.007047841189289465
450,East Parton,2020-04-06 19:00:00,0.26667897403240204,0.298393660733847,0.21313008331619,0.5130090515760649,0.4925159789266188,0.21313008331619,power issues,4.237,0.011299188129752875,0.012642939405293097,0.00903032163010697,0.021736193515277873,0.020867902027120837,0.00903032163010697
451,East Parton,2020-04-06 20:00:00,0.5682252123951912,0.3377717987520409,0.25729369822016745,0.5403417532741521,0.7314607077278197,0.25729369822016745,power issues,4.237,0.02407570224918425,0.014311391113123972,0.010901533993588494,0.022894280086225828,0.03099199018642772,0.010901533993588494
452,East Parton,2020-04-06 21:00:00,0.5924588691162269,0.3749398117086483,0.25830352073535323,0.5661403883031682,0.7487226189114153,0.25830352073535323,power issues,4.237,0.025102482284454535,0.01588619982209543,0.010944320173556916,0.023987368252405234,0.03172337736327667,0.010944320173556916
453,East Parton,2020-04-06 22:00:00,0.6153323951975586,0.4100217443918105,0.2999317454156496,0.2997934017330408,0.7628257346325562,0.2997934017330408,road issues,4.237,0.026071633584520554,0.01737262130988101,0.012708108053261074,0.012702246431428938,0.032320926376381405,0.012702246431428938
454,East Parton,2020-04-06 23:00:00,0.6369221289061824,0.44313467949067564,0.3392235573739235,0.33909297832558716,0.7761373032905183,0.33909297832558716,road issues,4.237,0.026986390601754947,0.018775616370019926,0.01437290212593314,0.01436736949165513,0.03288493754041926,0.01436736949165513
455,East Parton,2020-04-07 00:00:00,0.6573001239713903,0.4743891283479905,0.3763100893800575,0.3761868391705585,0.7887017510082677,0.3761868391705585,road issues,4.237,0.027849806252667805,0.02009986736810436,0.015944258487033035,0.015939036375656565,0.0334172931902203,0.015939036375656565
456,East Parton,2020-04-07 01:00:00,0.6765343900573945,0.5038893997814338,0.4113151142870949,0.4111987815803162,0.8005610104620833,0.4111987815803162,road issues,4.237,0.028664762106731804,0.02134979386873935,0.01742742139234421,0.017422492375558,0.03391977001327847,0.017422492375558
457,East Parton,2020-04-07 02:00:00,0.6946891197392584,0.5317339482045984,0.44435545811163046,0.4442456546579773,0.8117546608279673,0.4442456546579773,road issues,4.237,0.02943397800335238,0.022529567385428835,0.018827340760189784,0.018822688387858496,0.034394044979280974,0.018822688387858496
458,East Parton,2020-04-07 03:00:00,0.7118249027396497,0.558015702209445,0.4755413899297807,0.4754377492704338,0.8223200598734655,0.4754377492704338,road issues,4.237,0.030160021129078958,0.023643125302614185,0.02014868869132481,0.02014429743658828,0.034841700936838735,0.02014429743658828
459,East Parton,2020-04-07 04:00:00,0.7279989281414068,0.582822374706839,0.5049769898899754,0.5048791661338685,0.8322924686357427,0.5048791661338685,road issues,4.237,0.030845314585351405,0.02469418401632877,0.021395875061638262,0.02139173026909201,0.03526423189609642,0.02139173026909201
460,East Parton,2020-04-07 05:00:00,0.7432651752507864,0.6062367556602366,0.5327604965707776,0.5326681632402182,0.8417051691020181,0.5326681632402182,road issues,4.237,0.03149214547537582,0.025686251337324224,0.02257306223970385,0.022569150076488045,0.03566304801485251,0.022569150076488045
461,East Parton,2020-04-07 06:00:00,0.2682855073362589,0.628336988389492,0.558984634843007,0.5588974837840875,0.5081008039414883,0.2682855073362589,building damage issues,4.237,0.01136725694583729,0.02662263819806278,0.023684178978298207,0.02368048638793179,0.021528231063000856,0.01136725694583729
462,East Parton,2020-04-07 07:00:00,0.30935348615777725,0.6491968303669235,0.583736925330377,0.58365466568454,0.5357089844115946,0.30935348615777725,building damage issues,4.237,0.013107307208505021,0.02750646970264655,0.024732933526248075,0.024729448185053963,0.022697989669519268,0.013107307208505021
463,East Parton,2020-04-07 08:00:00,0.3481164964411644,0.6688858993760205,0.6070999765014412,0.6070223337347653,0.5617676367772084,0.3481164964411644,building damage issues,4.237,0.014749695954212135,0.028340695556561987,0.025722826004366067,0.025719536280342008,0.02380209477025032,0.014749695954212135
464,East Parton,2020-04-07 09:00:00,0.40919142216444016,0.6874699058543241,0.6291517603676766,0.6290784753546457,0.5863637293682133,0.40919142216444016,building damage issues,4.237,0.017337440557107328,0.029128099911047714,0.02665716008677846,0.026654055000776337,0.0248442312133312,0.017337440557107328
465,East Parton,2020-04-07 10:00:00,0.44235095966901217,0.7050108721959052,0.6499658727078248,0.29779899027198553,0.31769097317010164,0.29779899027198553,road issues,4.237,0.018742410161176046,0.029871310654940503,0.027539054026630535,0.012617743217824027,0.013460566533217207,0.012617743217824027
466,East Parton,2020-04-07 11:00:00,0.47364939533998285,0.22227881441358477,0.6696117786869618,0.29779899027198553,0.31769097317010164,0.22227881441358477,medical issues,4.237,0.020068524880555074,0.009417953366703586,0.02837145106296657,0.012617743217824027,0.013460566533217207,0.009417953366703586
467,East Parton,2020-04-07 12:00:00,0.5031911847969326,0.08241837215609837,0.6881550446900287,0.33721050457857915,0.3885739613324404,0.08241837215609837,medical issues,4.237,0.021320210499846035,0.0034920664282538883,0.029157129243516516,0.0142876090789944,0.0164638787416555,0.0034920664282538883
468,East Parton,2020-04-07 13:00:00,0.5310749210159982,0.1339182716894879,0.7056575571435475,0.37441002055646,0.5744850813644007,0.1339182716894879,medical issues,4.237,0.022501644403447846,0.005674117171483603,0.029898710696172105,0.01586375257097721,0.024340932897409656,0.005674117171483603
469,East Parton,2020-04-07 14:00:00,0.5573936633747665,0.18252770396474216,0.7221777290558152,0.40952168813217393,0.5983673986370169,0.18252770396474216,medical issues,4.237,0.023616769517188857,0.007733698816986125,0.03059867038009489,0.01735143392616021,0.025352826680250407,0.007733698816986125
470,East Parton,2020-04-07 15:00:00,0.5822352482292954,0.22840889844339518,0.7377706949648903,0.4426626892323089,0.6209093044379538,0.22840889844339518,medical issues,4.237,0.024669307467475247,0.009677685027046655,0.0312593443456624,0.018755618142772927,0.026307927229036104,0.009677685027046655
471,East Parton,2020-04-07 16:00:00,0.7871772404760122,0.27171497934694877,0.7524884949449877,0.47394362886728225,0.3920574262738228,0.27171497934694877,medical issues,4.237,0.03335269967896864,0.011512563674930221,0.03188293753081913,0.02008099155510675,0.01661147315122187,0.011512563674930221
472,East Parton,2020-04-07 17:00:00,0.41777666192501783,0.4599999189376831,0.7663802482853888,0.17535935889463872,0.42617862107426474,0.17535935889463872,road issues,4.237,0.017701197165763006,0.019490196565389636,0.032471531119851925,0.007429976036365843,0.018057188174916597,0.007429976036365843
473,East Parton,2020-04-07 18:00:00,0.45045434694723496,0.4903077946392469,0.7794923174215035,0.44962919829413295,0.45838474036441,0.44962919829413295,road issues,4.237,0.019085750680154345,0.02077434125886489,0.0330270894891491,0.019050789131722413,0.019421761449240054,0.019050789131722413
474,East Parton,2020-04-07 19:00:00,0.481297974437609,0.3636305471882224,0.8712859934894368,0.7641133638098836,0.4887832690735405,0.3636305471882224,medical issues,4.237,0.020392595176921494,0.015407026284364984,0.03691638754414744,0.032375483224624774,0.020709747110645913,0.015407026284364984
475,East Parton,2020-04-07 20:00:00,0.5104104821356961,0.39934722011565804,0.8785101555723351,0.2087685177102685,0.5174756594654057,0.2087685177102685,road issues,4.237,0.021626092128089445,0.01692034171630043,0.03722247529159984,0.008845522095384077,0.02192544369154924,0.008845522095384077
476,East Parton,2020-04-07 21:00:00,0.9055383892264216,0.4330592702263182,0.2672790759243071,0.25317692848166207,0.35410019382834435,0.25317692848166207,road issues,4.237,0.038367661551523484,0.0183487212794891,0.011324614446912892,0.01072710645976802,0.01500322521250695,0.01072710645976802
477,East Parton,2020-04-07 22:00:00,0.910840112056283,0.4648792083536084,0.30840354140056003,0.4490295574069023,0.3903517643884894,0.30840354140056003,power issues,4.237,0.03859229554782471,0.019696932057942387,0.013067058049141728,0.01902538234733045,0.016539204257140297,0.013067058049141728
478,East Parton,2020-04-07 23:00:00,0.9158442720483473,0.49491323058307835,0.3472198679863604,0.4799531521895114,0.417964749969542,0.3472198679863604,power issues,4.237,0.038804321806688476,0.020969473579805033,0.01471170580658209,0.0203356150582696,0.017709166456209496,0.01471170580658209
479,East Parton,2020-04-08 00:00:00,0.8191996966488659,0.523261572671986,0.3838576015633607,0.8688639517640695,0.45063187842098384,0.3838576015633607,power issues,4.237,0.03470949114701245,0.02217059283411205,0.016264046578239592,0.036813765636243626,0.019093272688697083,0.016264046578239592
480,East Parton,2020-04-08 01:00:00,0.8293472379418066,0.27061834558844566,0.41843901716156695,0.8762240526035177,0.48146554183537316,0.27061834558844566,medical issues,4.237,0.03513944247159435,0.011466099302582442,0.017729261157135592,0.037125613108811045,0.02039969500756476,0.011466099302582442
481,East Parton,2020-04-08 02:00:00,0.8389252415050902,0.31155539225965767,0.45107952704088383,0.8831710627246199,0.5105686446980885,0.31155539225965767,medical issues,4.237,0.03554526248257067,0.013200601970041697,0.01911223956072225,0.03741995792764215,0.021632793475858014,0.013200601970041697
482,East Parton,2020-04-08 03:00:00,0.8479656730352472,0.3501948190496663,0.48188806586880406,0.8897281671278678,0.5380383159095385,0.3501948190496663,medical issues,4.237,0.03592830556650342,0.014837754483134362,0.020417597350861228,0.037697782441207764,0.02279668344508715,0.014837754483134362
483,East Parton,2020-04-08 04:00:00,0.8564987041321201,0.3866655814535003,0.5109674542797347,0.8959172495396657,0.563966232943838,0.3866655814535003,medical issues,4.237,0.03628985009407793,0.016383020686184805,0.02164969103783236,0.037960013862995634,0.023895249289830413,0.016383020686184805
484,East Parton,2020-04-08 05:00:00,0.8645528129937725,0.4210893972503964,0.5384147420293057,0.9017589654472318,0.2324835411272943,0.2324835411272943,water issues,4.237,0.036631102686546145,0.017841557761499295,0.022812632619781684,0.038207527365999215,0.00985032763756346,0.00985032763756346
485,East Parton,2020-04-08 06:00:00,0.19303349079564214,0.4535811527255731,0.5643215318889088,0.9072728110343673,0.27556092990963765,0.19303349079564214,building damage issues,4.237,0.008178829005011358,0.019218233440982533,0.023910303306133068,0.038441149003526146,0.011675516600271347,0.008178829005011358
486,East Parton,2020-04-08 07:00:00,0.2383250407675912,0.48424928609252693,0.5887742853614306,0.9124771882481579,0.316220570638694,0.2383250407675912,building damage issues,4.237,0.01009783197732284,0.020517642251740367,0.024946366470763818,0.03866165846607445,0.013398265577961466,0.01009783197732284
487,East Parton,2020-04-08 08:00:00,0.28107457136765324,0.47915396466851234,0.6118546112384821,0.9173894662137608,0.35459816108571673,0.28107457136765324,building damage issues,4.237,0.011909129588847467,0.02030175348300487,0.025924279878174486,0.03886979168347705,0.015024324085201818,0.011909129588847467
488,East Parton,2020-04-08 09:00:00,0.17657010641414672,0.8645260750781745,0.6336395379621536,0.0908869382692501,0.3908217828912798,0.0908869382692501,road issues,4.237,0.0074812754087673974,0.03662996980106225,0.02684730722345645,0.003850879574468127,0.016559118941103526,0.003850879574468127
489,East Parton,2020-04-08 10:00:00,0.14078394114039827,0.11675662454217672,0.6542017707002801,0.17147678905166686,0.4250123290258473,0.11675662454217672,medical issues,4.237,0.005965015586118675,0.004946978181852028,0.02771852902457087,0.007265471552119125,0.01800777238082515,0.004946978181852028
490,East Parton,2020-04-08 11:00:00,0.18900803299881985,0.16632926605908804,0.6736099339931803,0.21797822372531228,0.45728390725882384,0.16632926605908804,medical issues,4.237,0.008008270358159998,0.00704737100292356,0.028540852903291048,0.009235737339241483,0.019375119150556366,0.00704737100292356
491,East Parton,2020-04-08 12:00:00,0.23452551455638648,0.3450849447399378,0.2979384181089699,0.2618697334166121,0.48774422098262815,0.23452551455638648,building damage issues,4.237,0.009936846051754095,0.014621249108631164,0.012623650775277056,0.011095420604861857,0.020665722643033953,0.009936846051754095
492,East Parton,2020-04-08 13:00:00,0.27748829617653636,0.3562958952970803,0.1613243231549859,0.04329932038672257,0.5164949286627527,0.04329932038672257,road issues,4.237,0.011757179108999847,0.015096257083737291,0.006835311572076753,0.0018345922047854355,0.021883890127440835,0.0018345922047854355
493,East Parton,2020-04-08 14:00:00,0.15460463659837842,0.38649082344491037,0.2083955719550582,0.09699480358790868,0.4615729309152812,0.09699480358790868,road issues,4.237,0.006550598452673294,0.016375616189360852,0.008829720383735817,0.004109669828019691,0.019556845082880463,0.004109669828019691
494,East Parton,2020-04-08 15:00:00,0.5229483276896645,0.4911595706750329,0.460697908885777,0.5365310965571553,0.3305657966993749,0.3305657966993749,water issues,4.237,0.022157320644211085,0.020810431009501147,0.019519770399490374,0.022732822561126666,0.014006072806152516,0.014006072806152516
495,East Parton,2020-04-08 16:00:00,0.14675947197247297,0.5429377781692892,0.49096660942176273,0.1378585749771446,0.6664736174667875,0.1378585749771446,road issues,4.237,0.00621819882747368,0.023004273661032783,0.020802255241200086,0.005841067821781617,0.028238487172067783,0.005841067821781617
496,East Parton,2020-04-08 17:00:00,0.19464818305585263,0.5685907095167702,0.2750249342061579,0.23570474138250574,0.6851930149252524,0.19464818305585263,building damage issues,4.237,0.008247243516076476,0.02409118836222555,0.01165280646231491,0.009986809892376769,0.029031628042382948,0.008247243516076476
497,East Parton,2020-04-08 18:00:00,0.8210945019964129,0.4222298823297024,0.35633194663872314,0.54470419511199,0.34801902808248997,0.34801902808248997,water issues,4.237,0.03478977404958802,0.01788988011430949,0.0150977845790827,0.023079116746895015,0.0147455662198551,0.0147455662198551
498,East Parton,2020-04-08 19:00:00,0.1637883558869362,0.5219065384784093,0.10624058579560358,0.08787715062499035,0.3846119082498177,0.08787715062499035,road issues,4.237,0.006939712638929486,0.0221131800353302,0.004501413620159724,0.003723354871980841,0.016296006552544776,0.003723354871980841
499,East Parton,2020-04-08 20:00:00,0.14510905323550105,0.4503031201505412,0.28594322102920455,0.36011958587914705,0.18968558218330145,0.14510905323550105,building damage issues,4.237,0.0061482705855881795,0.01907934320077843,0.012115414275007397,0.01525826685369946,0.008036978117106483,0.0061482705855881795
500,East Parton,2020-04-08 21:00:00,0.839242348447442,0.48115523534882065,0.32602014853323646,0.12882943451404572,0.23516503582719706,0.12882943451404572,road issues,4.237,0.03555869830371812,0.02038654732172953,0.013813473693353229,0.005458503140360117,0.00996394256799834,0.005458503140360117
501,East Parton,2020-04-08 22:00:00,0.31131480634212494,0.5102757543763731,0.3638477309354987,0.1237991483649239,0.278091923876468,0.1237991483649239,road issues,4.237,0.013190408344715833,0.02162038371292693,0.015416228359737081,0.0052453699162218256,0.011782754814645947,0.0052453699162218256
502,East Parton,2020-04-08 23:00:00,0.3499677361821142,0.5377618642584383,0.8275562364142388,0.172976523391828,0.3186095108295376,0.172976523391828,road issues,4.237,0.014828132982036177,0.02278497018863003,0.0350635577368713,0.007329015296111753,0.013499484973847509,0.007329015296111753
503,East Parton,2020-04-09 00:00:00,0.3864512437679678,0.3212361177429557,0.3215729084331542,0.6623411849141121,0.3568530203663868,0.3212361177429557,medical issues,4.237,0.016373939198448796,0.013610774308769034,0.013625044130312744,0.028063396004810934,0.015119862472923809,0.013610774308769034
504,East Parton,2020-04-09 01:00:00,0.2610808445024304,0.4255055870162323,0.3596500952427031,0.16817213175818324,0.3929500866450162,0.16817213175818324,road issues,4.237,0.011061995381567977,0.018028671721877762,0.01523837453543333,0.007125453222594224,0.016649295171149336,0.007125453222594224
505,East Parton,2020-04-09 02:00:00,0.3025531899773941,0.4577494808054733,0.1870363341877237,0.21485904259377686,0.42702118026858304,0.1870363341877237,power issues,4.237,0.012819178659342189,0.019394845501727903,0.007924729479533854,0.009103577634698325,0.018092887407979864,0.007924729479533854
506,East Parton,2020-04-09 03:00:00,0.34169787155787323,0.6013077981770039,0.3695165114477277,0.4357319846749306,0.4124475736171007,0.34169787155787323,building damage issues,4.237,0.014477738817907088,0.025477411408759653,0.015656414590040222,0.01846196419067681,0.017475403694156556,0.014477738817907088
507,East Parton,2020-04-09 04:00:00,0.3786455309797917,0.6236846720327685,0.40490283058556753,0.5741795506328344,0.4454243573833796,0.3786455309797917,building damage issues,4.237,0.016043211147613774,0.0264255195540284,0.017155732931910497,0.024327987560313194,0.018872630022333792,0.016043211147613774
508,East Parton,2020-04-09 05:00:00,0.41351947762185215,0.6448056284633433,0.4383030682401313,0.5980790160277567,0.47655029649522895,0.41351947762185215,building damage issues,4.237,0.017520820266837874,0.02732041447799186,0.018570901001334364,0.02534060790909605,0.020191436062502854,0.017520820266837874
509,East Parton,2020-04-09 06:00:00,0.44643610003912526,0.6647411566974322,0.46982869459973786,0.18604062928352505,0.5059292708809979,0.18604062928352505,road issues,4.237,0.018915497558657738,0.0281650828092702,0.019906641790190895,0.007882541462742957,0.021436223207227885,0.007882541462742957
510,East Parton,2020-04-09 07:00:00,0.4775052543990316,0.683557789707329,0.4995849235117713,0.23172465841416345,0.5336593301366588,0.23172465841416345,road issues,4.237,0.02023189762888697,0.02896234354989953,0.021167413209193752,0.009818173777008105,0.022611145817890234,0.009818173777008105
511,East Parton,2020-04-09 08:00:00,0.5068306311160896,0.7013183262565293,0.5276710636241161,0.6003217615652829,0.5598330207572183,0.5068306311160896,building damage issues,4.237,0.021474413840388715,0.02971485748348915,0.022357422965753798,0.025435633037521038,0.02372012508948334,0.021474413840388715
512,East Parton,2020-04-09 09:00:00,0.8573589706793427,0.7180820404847639,0.5541808498185372,0.6227539774036014,0.5845376950020421,0.5541808498185372,power issues,4.237,0.036326299587683755,0.030425136055339447,0.023480642606811424,0.026386086022590592,0.024766862137236525,0.023480642606811424
513,East Parton,2020-04-09 10:00:00,0.24472228111699224,0.733904879729931,0.23255269819249702,0.6439271697099217,0.6078558024249004,0.23255269819249702,power issues,4.237,0.01036888305092696,0.031095549754157178,0.0098532578224161,0.027283194180609382,0.025754850348743034,0.0098532578224161
514,East Parton,2020-04-09 11:00:00,0.28711276220550375,0.748839651247136,0.2756262054870229,0.1804452859020481,0.7900760839693248,0.1804452859020481,road issues,4.237,0.012164967734647194,0.03172833602334115,0.011678282326485158,0.007645466763669779,0.03347552367778029,0.007645466763669779
515,East Parton,2020-04-09 12:00:00,0.3271240484071689,0.7629361984479961,0.48484871039787936,0.1726891091093421,0.17010968341492116,0.17010968341492116,water issues,4.237,0.013860245931011747,0.03232560672824159,0.020543039859558146,0.0073168375529628245,0.00720754728629021,0.00720754728629021
516,East Parton,2020-04-09 13:00:00,0.22969628276769072,0.3722762180259451,0.5137619305997103,0.2191225014865007,0.5181661318056285,0.2191225014865007,road issues,4.237,0.009732231500867055,0.015773343357759297,0.021768092999509724,0.009284220387983034,0.02195469900460448,0.009284220387983034
517,East Parton,2020-04-09 14:00:00,0.27293010834120046,0.4075076467352857,0.7981336615048349,0.26294978780197076,0.5452093888312759,0.26294978780197076,road issues,4.237,0.011564048690416663,0.01726609899217406,0.03381692323795986,0.011141182509169501,0.02310052180478116,0.011141182509169501
518,East Parton,2020-04-09 15:00:00,0.3959422539919615,0.7267205156385899,0.28462872840464115,0.5184284211718477,0.5707348244690333,0.28462872840464115,power issues,4.237,0.01677607330163941,0.03079114824760705,0.012059719222504645,0.021965812205051186,0.024182034512752942,0.012059719222504645
519,East Parton,2020-04-09 16:00:00,0.2649192933126219,0.5330324727110565,0.32477943271070153,0.19352113918284886,0.5866000887181144,0.19352113918284886,road issues,4.237,0.01122463045765579,0.022584585868767465,0.013760904563952426,0.008199490667177307,0.02485424575898651,0.008199490667177307
520,East Parton,2020-04-09 17:00:00,0.23387732345145196,0.5592413461354784,0.47182562947273254,0.2510724999010563,0.6098024428761372,0.23387732345145196,building damage issues,4.237,0.00990938219463802,0.023695055835760218,0.01999125192075968,0.010637941820807755,0.025837329504661933,0.00990938219463802
521,East Parton,2020-04-09 18:00:00,0.3418266028165817,0.5839792285251163,0.42635618429630995,0.29310657059569056,0.6317025489596382,0.29310657059569056,road issues,4.237,0.014483193161338568,0.024743199912609176,0.018064711528634654,0.012418925396139409,0.02676523699941987,0.012418925396139409
522,East Parton,2020-04-09 19:00:00,0.4776843376457691,0.39833425148390234,0.4585523377285755,0.5701429545879364,0.6523734965368588,0.39833425148390234,medical issues,4.237,0.020239485386051238,0.016877422235372943,0.019428862549559743,0.024156956985890866,0.02764106504826671,0.016877422235372943
523,East Parton,2020-04-09 20:00:00,0.5110132545232773,0.2552685756236315,0.48894145992044946,0.12027754657901824,0.6718842729737873,0.12027754657901824,road issues,4.237,0.021651631594151257,0.010815729549173266,0.020716449656829443,0.005096159648553002,0.028467736645899366,0.005096159648553002
524,East Parton,2020-04-09 21:00:00,0.5384579717027002,0.29706713868429657,0.5176249717423046,0.03281334461644292,0.6902999936730793,0.03281334461644292,road issues,4.237,0.022814464261043405,0.012586734666053645,0.021931770052721445,0.0013903014113986864,0.02924801073192837,0.0013903014113986864
525,East Parton,2020-04-09 22:00:00,0.5643623352671714,0.07818150683306158,0.5446986017484552,0.0870973604149391,0.7076821193906615,0.07818150683306158,medical issues,4.237,0.02391203214527005,0.0033125504445168192,0.023078879756082048,0.0036903151607809697,0.02998449139858233,0.0033125504445168192
526,East Parton,2020-04-09 23:00:00,0.6694648899137974,0.6248962774407119,0.5702527056623092,0.13833464851634691,0.7240886613552914,0.13833464851634691,road issues,4.237,0.028365227385647597,0.02647685527516296,0.024161607138912043,0.005861239057637619,0.030679636581623697,0.005861239057637619
527,East Parton,2020-04-10 00:00:00,0.6880164001502176,0.6459492316850073,0.12981906125787646,0.18669620860673708,0.7395743748756396,0.12981906125787646,power issues,4.237,0.029151254874364717,0.02736886894649376,0.005500433625496226,0.00791031835866745,0.03133576626348085,0.005500433625496226
528,East Parton,2020-04-10 01:00:00,0.7055266941238262,0.4339518805965781,0.37460810877382755,0.4428019616752863,0.754190942081044,0.37460810877382755,power issues,4.237,0.029893166030026515,0.018386541180877014,0.015872145568747074,0.01876151911618188,0.03195507021597384,0.015872145568747074
529,East Parton,2020-04-10 02:00:00,0.7220542108130203,0.4657217203533299,0.8961827938910574,0.474075084548673,0.1364784229081124,0.1364784229081124,water issues,4.237,0.030593436912147675,0.01973262929137059,0.037971264977164104,0.020086561332327273,0.005782590778616723,0.005782590778616723
530,East Parton,2020-04-10 03:00:00,0.7376541092683686,0.4957084560177417,0.9020096059393881,0.5035929819062009,0.1849441649365826,0.1849441649365826,water issues,4.237,0.031254404609700775,0.021003167281471717,0.03821814700365187,0.021337234643365736,0.007836084268363006,0.007836084268363006
